track_id,track_name,artist_name,year,popularity,album_name,language,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms
0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swift,2020,79,folklore,English,139.883,0.777,0.357,0.172,0.757,0.108,0.0522,7.28e-06,210252.0
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,2017,79,÷ (Deluxe),English,135.007,0.461,0.834,0.471,0.0232,0.14,0.0989,1.14e-05,261154.0
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,2017,79,÷ (Deluxe),English,99.943,0.624,0.876,0.781,0.0735,0.327,0.1,0.0,170827.0
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,2016,79,This Is Acting (Deluxe Version),English,173.799,0.468,0.779,0.26,0.112,0.101,0.0779,0.000373,217747.0
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,2015,79,Purpose (Deluxe),English,125.02,0.845,0.567,0.793,0.59,0.0811,0.0956,0.00142,205680.0
4lhqb6JvbHId48OUJGwymk,Hey Brother,Avicii,2013,79,True,English,125.014,0.545,0.78,0.458,0.0309,0.0828,0.0436,4.64e-05,255093.0
1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,2011,79,21,English,135.187,0.556,0.319,0.294,0.893,0.0996,0.0281,0.0,285240.0
60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,2009,79,Rated R,English,173.906,0.563,0.75,0.812,0.113,0.0788,0.127,0.0,222920.0
0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park,2007,79,Minutes to Midnight,English,140.119,0.541,0.969,0.599,0.113,0.638,0.0458,0.0,164427.0
78dbqYDvx6FOefROApu9w0,Inevitable,Shakira,1998,79,Donde Estan Los Ladrones,English,91.976,0.595,0.461,0.338,0.269,0.123,0.0641,0.000149,192867.0
0KAqMRUSZwzG3dZLdDA4eH,Antologia,Shakira,1995,79,Pies Descalzos,English,97.967,0.839,0.403,0.575,0.5,0.0786,0.0308,1.81e-06,254240.0
3lwK3WyKAI5bUuGY1OgGbZ,Smart,LE SSERAFIM,2024,78,Smart (Remixes),Korean,113.076,0.799,0.675,0.594,0.115,0.0833,0.0465,0.0,166384.0
0eCajpR75pDW0r64U6hP2x,Jo Tum Mere Ho,Anuv Jain,2024,78,Jo Tum Mere Ho,Hindi,123.871,0.46,0.302,0.176,0.661,0.293,0.0398,0.0,251814.0
0qQ4IdhjzNr0gJhdMTf2n3,"O Maahi (From ""Dunki"")","Pritam, Arijit Singh, Irshad Kamil",2023,78,"O Maahi (From ""Dunki"")",Hindi,116.973,0.616,0.669,0.475,0.562,0.177,0.0349,0.0,233453.0
3xYJScVfxByb61dYHTwiby,Hits Different,Taylor Swift,2023,78,Midnights (The Til Dawn Edition),English,106.026,0.672,0.782,0.239,0.148,0.296,0.0421,4.73e-06,234467.0
045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version),Taylor Swift,2023,78,1989 (Taylor's Version),English,91.992,0.547,0.885,0.192,0.000512,0.39,0.0418,9.37e-05,235800.0
2vPMoMDXxu9uX1igWZmXSG,New Romantics (Taylor's Version),Taylor Swift,2023,78,1989 (Taylor's Version),English,121.98,0.651,0.855,0.698,0.0068,0.0759,0.0538,9.81e-06,230178.0
3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),Taylor Swift,2023,78,1989 (Taylor's Version),English,160.055,0.632,0.807,0.921,0.0103,0.29,0.0738,1.27e-05,219209.0
4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),"Taylor Swift, Lana Del Rey",2023,78,Midnights (The Til Dawn Edition),English,109.846,0.664,0.401,0.315,0.806,0.108,0.0344,3.5e-06,229943.0
4hqJ4bSlYJOXb6Z4SRmzxs,Long Live (Taylor's Version),Taylor Swift,2023,78,Speak Now (Taylor's Version),English,203.89,0.375,0.65,0.0752,0.0122,0.189,0.0402,0.0,317960.0
3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,2023,78,SEVENTEEN 10th Mini Album 'FML',Unknown,137.018,0.771,0.88,0.347,0.162,0.167,0.0857,1.41e-06,200387.0
4QhnNyKDsAkXPwHkSnuc89,"Eve, Psyche & The Bluebeard's wife",LE SSERAFIM,2023,78,UNFORGIVEN,Korean,142.951,0.663,0.872,0.626,0.0153,0.0519,0.2,0.0,185539.0
0bMoNdAnxNR0OuQbGDovrr,ANTIFRAGILE,LE SSERAFIM,2023,78,UNFORGIVEN,Korean,105.019,0.879,0.784,0.83,0.0759,0.125,0.081,0.0,184444.0
02wk5BttM0QL38ERjLPQJB,Cool With You,NewJeans,2023,78,NewJeans 2nd EP 'Get Up',Korean,134.993,0.752,0.65,0.532,0.653,0.105,0.12,0.00136,147880.0
0TL0LFcwIBF5eX7arDIKxY,Husn,Anuv Jain,2023,78,Husn,Hindi,151.928,0.527,0.376,0.24,0.682,0.142,0.0298,0.0,217895.0
4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53","Bizarrap, Shakira",2023,78,"Shakira: Bzrp Music Sessions, Vol. 53",English,122.06,0.842,0.745,0.53,0.281,0.118,0.0399,2.61e-05,214945.0
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,2022,78,Proof,Korean,77.004,0.724,0.818,0.696,0.0201,0.0358,0.168,0.0,204940.0
2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,2022,78,NewJeans 1st EP 'New Jeans',Korean,104.988,0.811,0.648,0.695,0.236,0.0761,0.0368,0.0,180067.0
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),Taylor Swift,2021,78,Wildest Dreams (Taylor's Version),English,140.061,0.583,0.67,0.498,0.0374,0.126,0.0646,0.0001,220433.0
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),Taylor Swift,2021,78,Red (Taylor's Version),English,103.984,0.642,0.695,0.642,0.000443,0.0753,0.0281,1.02e-05,230960.0
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,2021,78,Red (Taylor's Version),English,154.008,0.584,0.557,0.767,0.0129,0.0576,0.0342,0.0,219760.0
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift,2021,78,Red (Taylor's Version),English,125.047,0.516,0.777,0.408,0.00108,0.0761,0.0375,1.62e-06,223093.0
7kt9e9LFSpN1zQtYEl19o1,this is me trying,Taylor Swift,2020,78,folklore,English,135.886,0.515,0.476,0.412,0.314,0.171,0.0328,4.74e-05,195097.0
0PurA4JVJ8YQgSVopY8fn6,tolerate it,Taylor Swift,2020,78,evermore,English,74.952,0.316,0.361,0.221,0.878,0.0797,0.0488,2.67e-05,245440.0
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,The Weeknd,2020,78,After Hours,English,100.021,0.667,0.719,0.717,0.00285,0.0736,0.0346,8.1e-05,237520.0
4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,2020,78,THE ALBUM,Korean,130.032,0.812,0.761,0.344,0.0465,0.0601,0.0812,0.000135,182956.0
6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,BTS,2018,78,Love Yourself 轉 'Tear',Korean,77.502,0.557,0.719,0.345,0.00267,0.306,0.0371,0.0,242334.0
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),"Shakira, Maluma",2017,78,El Dorado,English,102.034,0.852,0.773,0.907,0.187,0.159,0.0776,3.05e-05,195840.0
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,"The Weeknd, Daft Punk",2016,78,Starboy,English,92.99,0.773,0.819,0.585,0.426,0.0679,0.118,0.0,269187.0
1dQQ2QlnvXUehsRUrukKmf,Right Now,One Direction,2013,78,Midnight Memories (Deluxe),English,120.008,0.645,0.78,0.372,0.218,0.0919,0.0319,0.0,200400.0
1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,2009,78,Waking Up,English,148.021,0.516,0.764,0.376,0.0717,0.115,0.0366,0.0,224693.0
1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,2009,78,Celebration (double disc version),English,111.038,0.625,0.842,0.26,0.264,0.181,0.0376,2.12e-05,342680.0
46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes,Rihanna,2008,78,Good Girl Gone Bad: Reloaded,English,125.009,0.801,0.674,0.875,0.000282,0.0914,0.0311,0.000139,200573.0
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,1979,78,Off the Wall,English,114.031,0.808,0.535,0.848,0.179,0.158,0.0353,9.91e-05,220627.0
7KQdgW7QzNd9oPoCzjCU76,Bandana,Shubh,2024,77,Bandana,Unknown,89.906,0.716,0.718,0.91,0.0452,0.192,0.148,0.0,154667.0
4thOONDx78zsY8sHGfU1M2,You and Me,Shubh,2024,77,Leo,Unknown,102.022,0.695,0.786,0.408,0.109,0.186,0.037,0.0122,172067.0
0bMWoFtQIrnW5YyNMc4aKQ,I'll See You There Tomorrow,TOMORROW X TOGETHER,2024,77,minisode 3: TOMORROW,Korean,121.031,0.748,0.827,0.645,0.146,0.265,0.0512,0.0,196694.0
5juCu4WFTFRZ2XilopAMTy,Bam Yang Gang,BIBI,2024,77,Bam Yang Gang,Korean,178.047,0.455,0.408,0.743,0.771,0.0958,0.0642,6.55e-05,146197.0
3FqtduiaqnFYvBgKuc6QWQ,Winning Speech,"Karan Aujla, Mxrci",2024,77,Winning Speech,Hindi,171.285,0.461,0.78,0.448,0.128,0.181,0.363,0.0,227442.0
2ceeTJAzKy295Fm0VsaXtE,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel",2024,77,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Hindi,99.991,0.612,0.595,0.435,0.68,0.104,0.0331,1.11e-06,264090.0
4nc6XiUze2Yh7wFueGOPv7,"Chaleya (From ""Jawan"")","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",2023,77,"Chaleya (From ""Jawan"")",Tamil,95.047,0.575,0.845,0.439,0.393,0.131,0.0852,0.0107,200374.0
2ZD4aIEepqZsdxPxLSuUhm,Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",2023,77,"Tere Pyaar Mein (From ""Tu Jhoothi Main Makkaar"")",Hindi,118.945,0.679,0.748,0.406,0.111,0.183,0.054,0.0,265108.0
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),Taylor Swift,2023,77,1989 (Taylor's Version),English,116.98,0.761,0.607,0.674,0.00961,0.367,0.0312,2.24e-05,212600.0
6oz1L5jcqZWYuId7nxvIan,Still Rollin,Shubh,2023,77,Still Rollin,Unknown,94.0,0.881,0.431,0.246,0.182,0.113,0.0914,0.0018,174730.0
3gTQwwDNJ42CCLo3Sf4JDd,S-Class,Stray Kids,2023,77,5-STAR,Korean,104.996,0.886,0.781,0.672,0.0895,0.0715,0.333,0.0,195689.0
5Q1tv4GTxP3IJeGMOKdrFO,MEGAVERSE,Stray Kids,2023,77,ROCK-STAR,Korean,160.051,0.613,0.73,0.576,0.00875,0.268,0.122,2.25e-06,185520.0
0YQJoDL6f46J0n1rOVkpxJ,Softly,"Karan Aujla, Ikky",2023,77,Making Memories,Hindi,92.986,0.735,0.564,0.902,0.191,0.0791,0.204,0.0,155161.0
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,Taylor Swift,2022,77,Midnights,English,79.846,0.798,0.277,0.163,0.173,0.121,0.39,5.25e-05,164801.0
3eX0NZfLtGzoLUxPNvRfqm,Maroon,Taylor Swift,2022,77,Midnights,English,108.075,0.637,0.398,0.0374,0.0573,0.101,0.0564,1.03e-06,218271.0
2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,2022,77,Dawn FM,English,93.057,0.65,0.76,0.838,0.255,0.339,0.0446,0.0,214194.0
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,Taylor Swift,2020,77,folklore,English,83.433,0.653,0.452,0.45,0.838,0.108,0.055,7.73e-05,252881.0
0ZNU020wNYvgW84iljPkPP,mirrorball,Taylor Swift,2020,77,folklore,English,110.107,0.553,0.413,0.379,0.687,0.0594,0.0334,2.33e-06,208978.0
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),"Ed Sheeran & Justin Bieber, Justin Bieber",2019,77,I Don't Care (with Justin Bieber),English,101.956,0.798,0.675,0.842,0.0912,0.0894,0.0442,0.0,219947.0
2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,2017,77,÷ (Deluxe),English,89.792,0.522,0.385,0.236,0.536,0.135,0.0288,0.0,207520.0
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,2017,77,Memories...Do Not Open,English,99.99,0.653,0.658,0.219,0.0215,0.0939,0.0304,1.66e-06,221507.0
4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,BLACKPINK,2017,77,As If It's Your Last,Korean,125.036,0.786,0.852,0.455,0.0687,0.0759,0.0813,0.0,213264.0
4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,"The Weeknd, Lana Del Rey",2016,77,Starboy,English,179.771,0.638,0.474,0.441,0.351,0.105,0.124,0.191,111640.0
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,2015,77,Bitch Better Have My Money,English,102.99,0.781,0.728,0.395,0.0509,0.257,0.0621,1.94e-06,219306.0
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,One Direction,2013,77,Midnight Memories (Deluxe),English,118.491,0.652,0.877,0.486,0.0227,0.0789,0.0465,0.0,200107.0
2afCBiru10AFckfOa49wIa,You & I,One Direction,2013,77,Midnight Memories (Deluxe),English,130.993,0.574,0.329,0.356,0.22,0.0986,0.0274,0.0,237933.0
3IQF4xCQUPicbA4hWfTxPo,I Lived,OneRepublic,2013,77,Native,English,119.987,0.593,0.851,0.344,0.0683,0.271,0.0446,0.0,234547.0
0GROiXm03OrMC5ltXLhGIu,The Party & The After Party,The Weeknd,2011,77,House Of Balloons (Original),English,101.733,0.645,0.58,0.163,0.22,0.0878,0.0406,0.0,459660.0
2r7BPog74oaTG5shNYiUnV,House Of Balloons / Glass Table Girls,The Weeknd,2011,77,House Of Balloons (Original),English,88.989,0.662,0.511,0.228,0.00237,0.275,0.0342,0.0036,407316.0
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,"Rihanna, Drake",2010,77,Loud (Japan Version),English,99.954,0.689,0.784,0.561,0.182,0.0843,0.074,0.0,263173.0
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,2010,77,Doo-Wops & Hooligans,English,110.444,0.704,0.558,0.245,0.148,0.107,0.0542,0.0,222091.0
22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,2010,77,Doo-Wops & Hooligans,English,144.905,0.621,0.82,0.452,0.332,0.104,0.0367,0.0,230192.0
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,2001,77,Laundry Service,English,107.657,0.794,0.832,0.871,0.237,0.203,0.0407,1.14e-05,196160.0
57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,2000,77,Hybrid Theory (Bonus Edition),English,105.076,0.58,0.702,0.299,0.0466,0.536,0.0337,3.2e-06,208960.0
1Vej0qeQ3ioKwpI6FUbRv1,Papercut,Linkin Park,2000,77,Hybrid Theory (Bonus Edition),English,150.184,0.524,0.939,0.661,0.00022,0.623,0.113,0.0,184867.0
3BovdzfaX4jb5KFQwoPfAw,Beat It,Michael Jackson,1982,77,Thriller,English,138.728,0.776,0.711,0.901,0.0242,0.234,0.0473,0.000353,258400.0
33RfPb7Vca7s2x5xzXR5E3,The Killa (I Belong to You),TOMORROW X TOGETHER,2024,76,minisode 3: TOMORROW,Korean,67.968,0.759,0.56,0.481,0.134,0.126,0.144,4.84e-06,162642.0
3MOa6IKagO2lT9n0sI8fZQ,I NEED U - Spotify Singles,ENHYPEN,2024,76,I NEED U - Spotify Singles,Korean,164.015,0.635,0.683,0.819,0.12,0.347,0.0423,0.0,181723.0
2GquhrcHbl2zOnF5javAFp,Swan Song,LE SSERAFIM,2024,76,EASY,Korean,90.038,0.709,0.628,0.59,0.325,0.246,0.0263,0.0,157179.0
5ouREJYZCYqwF0p7VeUtfH,IDK HOW,Karan Aujla,2024,76,Four Me,Hindi,83.918,0.464,0.676,0.213,0.219,0.146,0.183,0.0,175556.0
1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),"The Blessed Madonna, Clementine Douglas",2024,76,Happier (feat. Clementine Douglas),English,126.056,0.785,0.831,0.673,0.0038,0.086,0.0444,0.0105,170359.0
3xMHXmedL5Rvfxmiar9Ryv,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",2023,76,Jawan,Tamil,95.047,0.575,0.845,0.439,0.393,0.131,0.0852,0.0107,200374.0
0xIuPDzJSnJywALez8dwKR,With You,AP Dhillon,2023,76,With You,Unknown,116.978,0.78,0.744,0.925,0.161,0.201,0.0298,0.0011,154554.0
2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version),Taylor Swift,2023,76,1989 (Taylor's Version),English,103.96,0.771,0.386,0.239,0.276,0.121,0.0297,2.01e-05,271000.0
5IAESfJjmOYu7cHyX557kz,Take Two,BTS,2023,76,Take Two,Korean,92.991,0.617,0.589,0.566,0.0268,0.378,0.0345,0.0,229953.0
0ZPjVmof45INEERgYfadtv,Chasing That Feeling,TOMORROW X TOGETHER,2023,76,The Name Chapter: FREEFALL,Korean,141.994,0.69,0.842,0.626,0.0153,0.0639,0.0739,0.0,182670.0
2KoeSRTm9cRulYnkaEyUaP,Crazy Form,ATEEZ,2023,76,THE WORLD EP.FIN : WILL,Korean,119.024,0.83,0.791,0.466,0.027,0.343,0.049,0.0,198366.0
6jjYDGxVJsWS0a5wlVF5vS,Butter,BTS,2022,76,Proof,Korean,109.997,0.759,0.459,0.695,0.00323,0.0788,0.0948,0.0,164952.0
2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,The Weeknd,2022,76,Dawn FM,English,142.981,0.535,0.791,0.5,0.00096,0.0788,0.0327,0.000155,211814.0
5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,BLACKPINK,2022,76,BORN PINK,Korean,180.06,0.693,0.734,0.708,0.0145,0.217,0.202,0.0,186964.0
63irPUP3xB74fHdw1Aw9zR,MANIAC,Stray Kids,2022,76,ODDINARY,Korean,119.872,0.581,0.8,0.709,0.154,0.0697,0.411,0.0,182758.0
3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,2021,76,30,English,88.098,0.534,0.725,0.55,0.091,0.0264,0.046,0.0,225149.0
1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,ENHYPEN,2021,76,BORDER : CARNIVAL,Korean,132.889,0.599,0.869,0.453,0.000707,0.0911,0.0618,0.0,193260.0
0UzymivvUH5s8z4PeWZJaK,FEVER,ENHYPEN,2021,76,BORDER : CARNIVAL,Korean,72.999,0.6,0.713,0.471,0.0642,0.142,0.0592,0.0,172107.0
5kI4eCXXzyuIUXjQra0Cxi,betty,Taylor Swift,2020,76,folklore,English,95.939,0.593,0.377,0.502,0.6,0.0976,0.0253,0.0,294521.0
2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,Taylor Swift,2020,76,folklore,English,147.922,0.686,0.662,0.706,0.467,0.109,0.0413,0.0023,230999.0
5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,2020,76,BE,Korean,81.068,0.566,0.716,0.45,0.00691,0.37,0.0424,0.0,207481.0
3JsydWaf2Ev4ehaLUjj3SY,Confident,"Justin Bieber, Chance the Rapper",2014,76,Journals,English,134.122,0.741,0.565,0.892,0.114,0.205,0.108,0.0,248133.0
6or1bKJiZ06IlK0vFvY75k,Rap God,Eminem,2013,76,The Marshall Mathers LP2 (Deluxe),English,148.14,0.708,0.843,0.625,0.397,0.799,0.314,0.0,363521.0
4eDYMhIin1pSLIG96f1aD0,Addicted To You,Avicii,2013,76,True,English,128.031,0.569,0.785,0.303,0.0505,0.086,0.0457,1.12e-06,148387.0
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,2012,76,Night Visions,English,89.938,0.505,0.71,0.428,0.19,0.329,0.0321,0.00025,175200.0
1KxwZYyzWNyZSRyErj2ojT,Let Her Go,Passenger,2012,76,All The Little Lights,English,74.897,0.479,0.545,0.243,0.365,0.0963,0.0688,0.0,252733.0
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"Justin Bieber, Nicki Minaj",2012,76,Believe (Deluxe Edition),English,128.003,0.602,0.843,0.526,0.000688,0.0682,0.0593,5.27e-05,227987.0
3Yt9lRtS5V4nbJnwcgFgvC,You Da One,Rihanna,2011,76,Talk That Talk,English,127.05,0.702,0.715,0.863,0.503,0.126,0.0425,2.44e-05,200013.0
5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,2011,76,Talk That Talk,English,127.963,0.719,0.847,0.444,0.00201,0.221,0.0916,0.0204,242680.0
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,2008,76,Good Girl Gone Bad: Reloaded,English,82.082,0.697,0.467,0.572,0.248,0.0941,0.0715,0.0,229413.0
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,2005,76,Confessions on a Dance Floor,English,125.02,0.649,0.647,0.405,0.0039,0.0686,0.0452,0.161,337733.0
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,1989,76,Storm Front,English,145.024,0.712,0.967,0.895,0.0771,0.356,0.047,0.0,287733.0
4JfuiOWlWCkjP6OKurHjSn,Walk This Way,Aerosmith,1975,76,Toys In The Attic,English,108.709,0.653,0.73,0.894,0.0115,0.0776,0.0429,1.02e-05,220311.0
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,1973,76,Piano Man (Legacy Edition),English,177.734,0.331,0.55,0.429,0.605,0.192,0.0272,3.96e-06,339000.0
3FAmnX3nUGsue2TcNEnq0t,Miracle,TOMORROW X TOGETHER,2024,75,minisode 3: TOMORROW,Korean,123.064,0.622,0.778,0.215,0.00739,0.0952,0.0528,0.0,163886.0
0Dv0R4tfRj5jy8e8CF3JB9,Quarter Life,TOMORROW X TOGETHER,2024,75,minisode 3: TOMORROW,Korean,89.341,0.375,0.786,0.537,0.0494,0.0836,0.0635,0.0,149347.0
2HQALWSN6IF4BYrSADMJ0w,UNTOUCHABLE,ITZY,2024,75,BORN TO BE,Korean,105.01,0.762,0.9,0.674,0.221,0.0837,0.127,0.0,194093.0
5npFBWhVs3VVlc0nY5xQMA,"Tainu Khabar Nahi - From ""Munjya""","Sachin-Jigar, Arijit Singh",2024,75,"Tainu Khabar Nahi (From ""Munjya"")",Hindi,90.013,0.588,0.595,0.594,0.777,0.153,0.0488,0.0,188167.0
6bmmHeCvZI92pRiTHxEdTC,O Maahi,"Pritam, Arijit Singh, Irshad Kamil",2023,75,Dunki,Hindi,116.973,0.616,0.669,0.475,0.562,0.177,0.0349,0.0,233453.0
6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,2023,75,1989 (Taylor's Version),English,97.057,0.586,0.72,0.481,0.000718,0.0949,0.035,0.0,193289.0
3MytWN8L7shNYzGl4tAKRp,Sparks Fly (Taylor's Version),Taylor Swift,2023,75,Speak Now (Taylor's Version),English,114.991,0.588,0.758,0.387,0.0251,0.131,0.0305,0.0,261231.0
0NwGC0v03ysCYINtg6ns58,Better Than Revenge (Taylor's Version),Taylor Swift,2023,75,Speak Now (Taylor's Version),English,145.863,0.496,0.885,0.665,0.000886,0.191,0.0803,0.0,220307.0
43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version),Taylor Swift,2023,75,1989 (Taylor's Version),English,118.026,0.669,0.851,0.541,0.00357,0.0676,0.0432,1.04e-05,207650.0
64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version),Taylor Swift,2023,75,1989 (Taylor's Version),English,169.943,0.619,0.686,0.364,0.0385,0.307,0.164,0.0,211104.0
6uTPA1xlcsk6dbchB2dhzl,Back for More (with Anitta),"TOMORROW X TOGETHER, Anitta",2023,75,Back for More (with Anitta),Korean,115.916,0.785,0.897,0.891,0.0452,0.222,0.158,0.0,131038.0
4MTNimMDRyFZv37Thcktwa,God of Music,SEVENTEEN,2023,75,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',Unknown,120.044,0.728,0.912,0.808,0.0458,0.102,0.167,0.0,205133.0
5fpyAakgFOm4YTXkgfPzvV,ASAP,NewJeans,2023,75,NewJeans 2nd EP 'Get Up',Korean,130.052,0.934,0.486,0.372,0.466,0.0963,0.164,3.73e-05,134387.0
7FmYn9e7KHMXcxqGSj9LjH,Mastermind,Taylor Swift,2022,75,Midnights,English,125.966,0.662,0.357,0.124,0.553,0.0837,0.154,0.00129,191039.0
5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,ENHYPEN,2022,75,DIMENSION : ANSWER,Korean,138.055,0.738,0.67,0.651,0.458,0.361,0.0439,0.0,184602.0
6wBpO4Xc4YgShnENGSFA1M,Sour Grapes,LE SSERAFIM,2022,75,FEARLESS,Korean,139.998,0.779,0.801,0.72,0.395,0.108,0.0457,0.0,196540.0
5expoVGQPvXuwBBFuNGqBd,Hurt,NewJeans,2022,75,NewJeans 1st EP 'New Jeans',Korean,179.877,0.599,0.446,0.567,0.731,0.105,0.0833,0.0,177947.0
2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,2022,75,NewJeans 1st EP 'New Jeans',Korean,156.935,0.847,0.638,0.661,0.0596,0.0894,0.0575,0.0,235562.0
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor's Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",2021,75,Red (Taylor's Version),English,101.96,0.606,0.377,0.446,0.817,0.154,0.0275,0.0,258813.0
4P7LVHDbzn7aI6wWRh5AHc,You Belong With Me (Taylor's Version),Taylor Swift,2021,75,Fearless (Taylor's Version): The I Remember What You Said Last Night Chapter,English,130.033,0.632,0.773,0.474,0.0623,0.0885,0.0346,0.0,231124.0
3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,BTS,2021,75,Permission to Dance,Korean,124.925,0.702,0.741,0.646,0.00544,0.337,0.0427,0.0,187585.0
6huNf4dutXRjJyGn7f5BPS,Pray For Me,"The Weeknd, Kendrick Lamar",2021,75,The Highlights,English,100.626,0.732,0.678,0.196,0.0867,0.112,0.0886,2.41e-05,211421.0
5Z8Dj3LtbyCMiwE86rhg2f,Marea (we’ve lost dancing),"Fred again.., The Blessed Madonna",2021,75,Actual Life (April 14 - December 17 2020),English,123.023,0.761,0.781,0.473,0.0681,0.0607,0.141,0.108,285375.0
1smFN2CLqGROu0J0UyvDfL,Shayad,"Pritam, Arijit Singh",2020,75,Love Aaj Kal (Original Motion Picture Soundtrack),Hindi,135.875,0.483,0.468,0.319,0.784,0.152,0.0341,0.0,247941.0
29m79w9xPMH4YCD6r8JSmV,Excuses,"AP Dhillon, Gurinder Gill, Intense",2020,75,Excuses,Unknown,94.984,0.837,0.717,0.494,0.0842,0.149,0.0822,0.0,176233.0
4XPXrcpyNr30Km6aPiflJy,God's Menu,Stray Kids,2020,75,GO LIVE,Korean,157.052,0.689,0.771,0.482,0.00776,0.521,0.0548,0.0,167922.0
