track_id,track_name,artist_name,year,popularity,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms,lead_artist
3ovYlDqMHyuTssHN6XkM1C,FEARLESS - Japanese ver.,LE SSERAFIM,2022,52,103.979,0.856,0.663,0.376,0.0518,0.127,0.0841,0.000997,168867.0,LE SSERAFIM
33kxP9sQOzB3fRL8zl17uK,The Hills,The Weeknd,2021,52,112.995,0.583,0.565,0.144,0.0889,0.132,0.0475,0.0,242291.0,The Weeknd
37kWYmbo68VxWl9nNBvr8T,Dear Sputnik,TOMORROW X TOGETHER,2021,52,125.083,0.528,0.806,0.487,0.000184,0.254,0.0364,6.18e-06,195349.0,TOMORROW X TOGETHER
0Fb1M7rbOnydw6SrXXSlHr,Ito,TOMORROW X TOGETHER,2021,52,82.97,0.568,0.66,0.423,0.212,0.296,0.0356,0.0,243248.0,TOMORROW X TOGETHER
5G99lkpldkHJx6o1Z37ts7,Angels Speak,"Justin Bieber, Poo Bear",2021,52,119.341,0.522,0.243,0.569,0.874,0.098,0.0461,0.0,231668.0,Justin Bieber
2ZTKWFG6OtHI3ewy9OGNOY,gold rush,Taylor Swift,2020,52,112.018,0.498,0.471,0.351,0.811,0.121,0.0411,0.113,185320.0,Taylor Swift
3qy4znWySY3rwzS2vHDOeg,cowboy like me,Taylor Swift,2020,52,127.986,0.605,0.513,0.512,0.774,0.123,0.0337,0.000177,275040.0,Taylor Swift
0Oju1YcbPCJuUQQWoZNdJK,my tears ricochet,Taylor Swift,2020,52,129.947,0.456,0.265,0.112,0.814,0.0679,0.0328,0.0,255893.0,Taylor Swift
4lD3RXyvHpJsM3BhIEC4aA,Lover - Live From Paris,Taylor Swift,2020,52,68.541,0.277,0.605,0.479,0.168,0.954,0.0398,0.00246,229733.0,Taylor Swift
1UHoF9p75IVsvUt6WdTYhn,august,Taylor Swift,2020,52,89.567,0.387,0.634,0.42,0.553,0.0931,0.0363,6.93e-05,261920.0,Taylor Swift
7FKbTRXXIWVFQmPH8zGfU0,The Man - Live From Paris,Taylor Swift,2020,52,90.905,0.343,0.864,0.714,0.672,0.962,0.0875,0.0,219386.0,Taylor Swift
4LEK9rD7TWIG4FCL1s27XC,cardigan,Taylor Swift,2020,52,130.033,0.613,0.581,0.551,0.537,0.25,0.0424,0.000345,239560.0,Taylor Swift
4TA5KWeqdDmgdVPHE7Yj3B,Final Lullaby - Bonus Track,The Weeknd,2020,52,100.901,0.604,0.26,0.318,0.841,0.327,0.0373,9.33e-05,185689.0,The Weeknd
75nKBP8jQu681pTNCtrEnn,Running Over (feat. Lil Dicky),"Justin Bieber, Lil Dicky",2020,52,149.982,0.774,0.603,0.977,0.44,0.0869,0.0591,4.37e-05,179627.0,Justin Bieber
1b6tPXXCV2fSNtR3SKWUQA,Available,Justin Bieber,2020,52,75.016,0.702,0.606,0.595,0.0741,0.129,0.0361,0.0,195333.0,Justin Bieber
569Xgt70tGY3GyqHfDDc7y,Roller Coaster,TOMORROW X TOGETHER,2019,52,125.016,0.462,0.651,0.413,0.016,0.0712,0.0509,2.13e-06,214347.0,TOMORROW X TOGETHER
7GncL3nyKUjsEm8Z5gvTpW,Trap (feat. Maluma),"Shakira, Maluma",2017,52,132.009,0.774,0.504,0.323,0.556,0.128,0.0552,0.0,199813.0,Shakira
2PC9Tl8SWVO2yhDDtJcrAi,Setting Fires,"The Chainsmokers, XYLØ",2016,52,105.039,0.626,0.717,0.56,0.017,0.261,0.0375,0.0,247427.0,The Chainsmokers
2C95q2UTaZr1zj3xzj5uXC,Work,"Rihanna, Drake",2016,52,91.995,0.726,0.535,0.563,0.0751,0.0919,0.0964,0.0,219320.0,Rihanna
5LJz7kmFhLqB53tmVWxig5,Goodnight Gotham,Rihanna,2016,52,82.134,0.418,0.672,0.353,0.00686,0.277,0.0429,2.14e-06,88493.0,Rihanna
6LJFgCd9wU2VptHEwz2Wl3,Starboy - Kygo Remix,"The Weeknd, Daft Punk, Kygo",2016,52,93.024,0.752,0.606,0.409,0.207,0.152,0.0912,1.26e-06,244720.0,The Weeknd
12MqM3S0fTvR6X4Jt1Xvn6,Until You Were Gone,"The Chainsmokers, Tritonal, Emily Warren",2015,52,128.061,0.577,0.698,0.324,0.0541,0.131,0.0451,0.0,215625.0,The Chainsmokers
42bUsj5M2olT2wRMRaro9g,The Hills - Remix,"The Weeknd, Nicki Minaj",2015,52,106.33,0.399,0.598,0.193,0.118,0.121,0.133,0.0,242453.0,The Weeknd
22SXyL6pUjwIvGWvgGjLov,Can't Feel My Face - Martin Garrix Remix,"The Weeknd, Martin Garrix",2015,52,128.009,0.608,0.722,0.121,0.00791,0.315,0.107,2.84e-05,252933.0,The Weeknd
7sK3nu6yk8urQ44ouEB7Au,Children,Justin Bieber,2015,52,127.04,0.631,0.884,0.33,0.0128,0.193,0.316,0.0,223333.0,Justin Bieber
13EPC0roxU5qBKgE6mOyLr,Take My Breath,The Weeknd,2024,51,121.018,0.699,0.78,0.372,0.015,0.254,0.0384,0.00218,339023.0,The Weeknd
4b59G0rp6YFyhgYKuSmJSG,Stargirl Interlude (feat. Lana Del Rey),"The Weeknd, Lana Del Rey",2024,51,89.867,0.706,0.458,0.539,0.325,0.0929,0.0915,0.179,111611.0,The Weeknd
3A5WXYwdFVlnFufww717dq,Sacrifice,The Weeknd,2024,51,121.986,0.724,0.802,0.907,0.0347,0.0656,0.0854,4.84e-05,188918.0,The Weeknd
0cyyRzvCp22yPwHB7zmg41,EASY (English ver.) (Sped Up ver.),LE SSERAFIM,2024,51,102.506,0.827,0.713,0.599,0.174,0.115,0.0434,8.51e-05,132330.0,LE SSERAFIM
68mG7AwXBzIXTC47HlRN19,Big Dawgs,"Hanumankind, Kalmi",2024,51,180.033,0.464,0.745,0.291,0.0193,0.328,0.16,0.0,190667.0,Hanumankind
6pW82dtuBNNpI1ytFasNgr,Puntería,"Shakira, Cardi B",2024,51,120.087,0.858,0.725,0.805,0.0222,0.138,0.0383,3.07e-05,181667.0,Shakira
2EcjZ55drzQUQaDnZPSHvX,Snow On The Beach (feat. More Lana Del Rey),"Taylor Swift, Lana Del Rey",2023,51,109.875,0.665,0.385,0.304,0.793,0.103,0.0329,4.18e-05,229943.0,Taylor Swift
31PF8eu76bgCLNzNm0ZmBX,紫陽花のような恋 (Hydrangea Love),TOMORROW X TOGETHER,2023,51,169.692,0.475,0.653,0.388,0.00686,0.0881,0.0405,0.0,232737.0,TOMORROW X TOGETHER
72RWX5lMa27RQG5DzbGaoj,The Hydra,LE SSERAFIM,2023,51,104.064,0.766,0.75,0.534,0.00279,0.0943,0.162,0.0676,104203.0,LE SSERAFIM
7y2WZKii5EQkpGUef37XkR,"Eve, Psyche & the Bluebeard's wife (Rina Sawayama Remix)","LE SSERAFIM, Rina Sawayama",2023,51,142.888,0.614,0.814,0.707,0.0616,0.0775,0.198,1.24e-06,174173.0,LE SSERAFIM
6FnZShD1O17bZa9emuXLXh,Blue Flame - Japanese ver.,LE SSERAFIM,2023,51,112.056,0.771,0.743,0.746,0.0213,0.0809,0.0377,8.54e-06,201280.0,LE SSERAFIM
02w1rM6spvEcbFxd63xCl2,Less Than Zero,The Weeknd,2022,51,142.981,0.535,0.791,0.5,0.00096,0.0788,0.0327,0.000155,211814.0,The Weeknd
77p4fRpoeiZMtUy3P9kN21,willow - 90's trend remix,Taylor Swift,2021,51,168.085,0.6,0.603,0.379,0.313,0.0872,0.0741,0.0,225107.0,Taylor Swift
5pZLsASxnWyLYdGj0FJxCb,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Taylor Swift,2021,51,92.795,0.568,0.283,0.182,0.848,0.115,0.0318,0.0,598150.0,Taylor Swift
463Zbb2V5mG4mFflg2RS41,Can't Feel My Face,The Weeknd,2021,51,107.943,0.709,0.777,0.6,0.122,0.0883,0.0444,0.0,213525.0,The Weeknd
1DA36fEIoN6IKuDAI6oBbK,Ice Cream,TOMORROW X TOGETHER,2021,51,97.974,0.824,0.527,0.707,0.0332,0.0895,0.0691,0.0,202762.0,TOMORROW X TOGETHER
4wZeTwH0B4zk77j2vPfFAU,Frost,TOMORROW X TOGETHER,2021,51,96.003,0.776,0.746,0.588,0.0056,0.362,0.053,0.0,195628.0,TOMORROW X TOGETHER
4yRVrTMD8zLyaCVcirIAdu,0X1=LOVESONG (I Know I Love You) - Japanese Ver.,"TOMORROW X TOGETHER, Lilas Ikuta",2021,51,105.328,0.522,0.818,0.5,0.0601,0.031,0.0997,0.0,205293.0,TOMORROW X TOGETHER
1ZrpvgLUBHozH2PLbc4SrO,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",2021,51,89.926,0.698,0.684,0.526,0.374,0.434,0.0972,0.0,198082.0,Justin Bieber
6iKFUkq6GmaW4UQGED1tSd,Know No Better (feat. DaBaby),"Justin Bieber, DaBaby",2021,51,131.92,0.67,0.441,0.849,0.615,0.0947,0.104,0.0,161819.0,Justin Bieber
0EFdoyXHpRHhEmsOlQhIXO,happiness,Taylor Swift,2020,51,122.035,0.558,0.331,0.201,0.861,0.113,0.0381,0.0,315147.0,Taylor Swift
4ojxSyrEraN7d46BMBPThZ,the last great american dynasty,Taylor Swift,2020,51,147.991,0.688,0.653,0.701,0.481,0.106,0.0403,0.00414,231000.0,Taylor Swift
7CVTowKpGPA2MsIbkTl2oc,illicit affairs,Taylor Swift,2020,51,119.58,0.529,0.304,0.44,0.862,0.108,0.0356,0.0,190893.0,Taylor Swift
5DnDBYrfGoxdnomqEAkFIv,this is me trying,Taylor Swift,2020,51,135.882,0.511,0.478,0.408,0.312,0.147,0.0322,2.3e-05,195107.0,Taylor Swift
4WHIqhrbdva5vQSrCuet3l,invisible string,Taylor Swift,2020,51,83.455,0.651,0.459,0.454,0.859,0.105,0.0507,6.63e-05,252880.0,Taylor Swift
0HhSydjvwLiBjnVQCG5SjK,Heartless,The Weeknd,2020,51,169.97,0.537,0.752,0.234,0.0187,0.145,0.132,1.36e-06,198267.0,The Weeknd
3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),"Ed Sheeran, H.E.R.",2019,51,91.419,0.468,0.63,0.762,0.31,0.137,0.0843,0.0,204507.0,Ed Sheeran
5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),"Ed Sheeran, Skrillex",2019,51,170.125,0.726,0.731,0.437,0.11,0.0928,0.159,3.45e-06,190293.0,Ed Sheeran
1VYj8u5I4L5Xl21zQiQMx7,I Don't Care (with Justin Bieber) - Jonas Blue Remix,"Ed Sheeran, Justin Bieber, Jonas Blue",2019,51,124.026,0.708,0.872,0.25,0.0736,0.337,0.0502,0.0,192681.0,Ed Sheeran
5xhJmd0I15jFcEdqxfCzKk,It Won't Kill Ya,"The Chainsmokers, Louane",2017,51,170.138,0.572,0.53,0.12,0.0647,0.127,0.0654,0.000169,217613.0,The Chainsmokers
26AuyrZGzWWiYZPSd3XBIg,Bloodstream,The Chainsmokers,2017,51,90.955,0.62,0.627,0.164,0.0317,0.172,0.0259,0.0,224280.0,The Chainsmokers
0Ye1olMyvB2rLjZ4vlYVWI,Closer - R3hab Remix,"The Chainsmokers, Halsey, R3HAB",2016,51,100.042,0.775,0.559,0.408,0.081,0.219,0.0417,0.0,161120.0,The Chainsmokers
62tnsScYuep18LnQiQqHmX,Kiss It Better - KAYTRANADA Edition,Rihanna,2016,51,108.049,0.854,0.498,0.343,0.0229,0.3,0.332,0.000212,325307.0,Rihanna
2Mh0jU5IyRTQfpyMnvki5Z,Let You Go - Radio Edit,"The Chainsmokers, Great Good Fine Ok",2015,51,125.979,0.598,0.882,0.25,0.27,0.0793,0.0954,0.0,218973.0,The Chainsmokers
4AMnUGvZUVJgDuY7rOPzUZ,Get Used To It,Justin Bieber,2015,51,110.043,0.687,0.705,0.45,0.0339,0.164,0.0515,0.0,238133.0,Justin Bieber
0gffIJd1VcWekSXslfUIf0,Popular (Slowed) (with Playboi Carti & Madonna),"The Weeknd, Madonna, Playboi Carti, xxtristanxo",2024,50,83.129,0.769,0.614,0.768,0.0734,0.182,0.166,5.9e-05,258418.0,The Weeknd
2POhSUOXkU7xEIi2z2nEDE,Tell Your Friends,The Weeknd,2024,50,74.593,0.549,0.454,0.313,0.271,0.174,0.0489,0.0,334333.0,The Weeknd
7tDLiXn8gSZ0KuQubcNVPX,Wasted Times,The Weeknd,2024,50,122.673,0.538,0.665,0.285,0.615,0.11,0.0834,2.78e-05,220293.0,The Weeknd
16TyjAiSkhVm5pmSccJcsW,EASY (Drum & Bass Remix),LE SSERAFIM,2024,50,82.519,0.654,0.745,0.502,0.0487,0.146,0.0543,0.0134,164727.0,LE SSERAFIM
3bnlKtMaT1JenMM90AkgmN,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",2024,50,126.974,0.764,0.887,0.817,0.00987,0.0585,0.176,0.0,202467.0,Shakira
3a5wHq45xKCNbSwHDnlnjZ,Do It Like That (Alan Walker Remix),"TOMORROW X TOGETHER, Jonas Brothers, Alan Walker",2023,50,124.962,0.651,0.863,0.655,0.0125,0.282,0.0568,6.16e-06,139441.0,TOMORROW X TOGETHER
2JGsTyLC4gLCWXVmvUn5Wi,The World Is My Oyster (2023 Ver.),LE SSERAFIM,2023,50,120.017,0.614,0.855,0.591,0.0211,0.135,0.0398,0.521,106821.0,LE SSERAFIM
5sVWwPuoQlZpvAFcF0MMjf,Perfect Night (Slowed + Reverb ver.),LE SSERAFIM,2023,50,121.234,0.716,0.612,0.395,0.247,0.12,0.0292,1.91e-05,175894.0,LE SSERAFIM
3dCCHYqCAMdm1GCuklUaZG,Ditto (250 Remix) (Instrumental),NewJeans,2023,50,134.041,0.763,0.573,0.202,0.0453,0.0972,0.0571,0.681,201880.0,NewJeans
12xIjI9A9UlB6zEc7kyZ06,"Carolina - ""Where The Crawdads Sing"" - Video Edition",Taylor Swift,2022,50,115.727,0.364,0.185,0.42,0.893,0.269,0.0374,0.0,163944.0,Taylor Swift
3WXyY2PxX88kpBtB0GH61w,Take My Breath,The Weeknd,2022,50,121.02,0.698,0.769,0.354,0.0128,0.238,0.0368,0.00166,339023.0,The Weeknd
21SralRv4ucDT3i1rYrr85,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,2021,50,130.059,0.601,0.406,0.232,0.622,0.133,0.0275,9.19e-05,284773.0,Taylor Swift
11FvynPeozvRw769iN9kV7,Call Out My Name,The Weeknd,2021,50,133.991,0.471,0.581,0.161,0.19,0.309,0.0345,0.0,228382.0,The Weeknd
7i2xVGqiF5FBPvLg6PLHX3,There She Go (feat. Lil Uzi Vert),"Justin Bieber, Lil Uzi Vert",2021,50,150.074,0.725,0.716,0.904,0.00945,0.119,0.0349,0.0,215020.0,Justin Bieber
5jQyGzcwqAxwT5QUIMivoX,mirrorball,Taylor Swift,2020,50,110.137,0.549,0.417,0.347,0.686,0.0604,0.035,1.9e-06,208973.0,Taylor Swift
36a08nLG1xazGaaVKK0vv7,You Need To Calm Down - Live From Paris,Taylor Swift,2020,50,85.01,0.595,0.832,0.742,0.0637,0.818,0.0463,2.25e-05,203960.0,Taylor Swift
65YnIFKuwUCLIqMHAP8TAm,the lakes,Taylor Swift,2020,50,179.947,0.313,0.258,0.268,0.842,0.0948,0.0383,1.3e-06,211813.0,Taylor Swift
2vJ7QvyCiR4DaHxwO58izA,seven,Taylor Swift,2020,50,94.955,0.602,0.494,0.374,0.888,0.0902,0.0277,2.59e-05,208907.0,Taylor Swift
5fOV54t6mMYv3H9CsnvU81,ME! - Live From Paris,Taylor Swift,2020,50,91.014,0.545,0.935,0.552,0.0428,0.976,0.0456,0.000514,213027.0,Taylor Swift
4vIKzWqtn44umal5jXq4wE,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),"Ed Sheeran, Meek Mill, A Boogie Wit da Hoodie",2019,50,98.001,0.778,0.589,0.513,0.467,0.0902,0.269,0.0,212307.0,Ed Sheeran
5FFtpF6rg5xdz3EwGFbUMg,Our Summer (Acoustic Mix),TOMORROW X TOGETHER,2019,50,106.08,0.621,0.63,0.51,0.402,0.124,0.0318,0.0,221947.0,TOMORROW X TOGETHER
3CgTgHLI8qHAqLoZkz1BdQ,You Owe Me,The Chainsmokers,2018,50,89.98,0.675,0.445,0.348,0.222,0.231,0.0394,0.0,190013.0,The Chainsmokers
7klcjsUjOT35E862g1BlSC,La tortura,"Shakira, Alejandro Sanz",2018,50,100.001,0.741,0.779,0.834,0.023,0.12,0.0421,0.000788,213107.0,Shakira
1KqvRRQd3lfM0pAlkGPrgD,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,"Ed Sheeran, Nyla, Kranium, Major Lazer",2017,50,104.891,0.682,0.812,0.347,0.00574,0.0553,0.118,0.0,192000.0,Ed Sheeran
2A17f6I4fh6GqYX0J8noGr,Galway Girl - Martin Jensen Remix,"Ed Sheeran, Martin Jensen",2017,50,100.055,0.726,0.748,0.731,0.0245,0.141,0.0438,0.0,196044.0,Ed Sheeran
6rjO7ZdSUdd8W2fkWL7fK9,Castle on the Hill - Recorded at Spotify Studios New York City,Ed Sheeran,2017,50,147.58,0.556,0.355,0.644,0.581,0.118,0.0398,0.0,225791.0,Ed Sheeran
6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night,The Chainsmokers,2017,50,149.999,0.624,0.806,0.528,0.00411,0.0872,0.0437,0.0,207520.0,The Chainsmokers
4S1vnq8appsFS8xT5bnXgm,Love On The Brain,Rihanna,2016,50,171.974,0.509,0.629,0.393,0.072,0.0814,0.0463,9.58e-06,224000.0,Rihanna
31F83eeeh5Sz6g616t13DW,Reminder,The Weeknd,2016,50,80.031,0.744,0.496,0.446,0.16,0.164,0.0804,1.72e-06,218880.0,The Weeknd
6SNUuxeg0NWXSEkFirAkAM,The Hills - RL Grime Remix,"The Weeknd, RL Grime",2015,50,139.996,0.572,0.897,0.438,0.112,0.157,0.0433,0.244,271067.0,The Weeknd
5AYD5mHQHXkUuZRDFNyEyi,"Where You Belong - From ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,2015,50,120.009,0.548,0.433,0.1,0.19,0.163,0.0333,0.0,297773.0,The Weeknd
28SGSSREhZ2Jv9QmaLRsam,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,2015,50,119.882,0.667,0.342,0.453,0.397,0.0945,0.0325,0.0,250973.0,The Weeknd
00IH8ZjI9ZGB51WRX1Oesj,Trust,Justin Bieber,2015,50,76.0,0.513,0.494,0.493,0.0949,0.124,0.206,0.0,203613.0,Justin Bieber
1m6FkAtWVloxIRHKl7pBDP,We Are,"Justin Bieber, Nas",2015,50,78.717,0.587,0.772,0.661,0.255,0.137,0.258,0.0,202960.0,Justin Bieber
7e3c59O0Ea3NN6yTylcloq,High For This,The Weeknd,2024,49,147.383,0.296,0.413,0.0805,0.622,0.0857,0.079,0.00011,249102.0,The Weeknd
4tVBXvmQDYaBMuVnazDU7P,EASY (Pluggnb Remix),LE SSERAFIM,2024,49,170.023,0.352,0.846,0.45,0.0975,0.562,0.0595,0.0,151279.0,LE SSERAFIM
6lliRg7AiW61pc2nrxjPNX,EASY (English ver.) (Slowed + Reverb ver.),LE SSERAFIM,2024,49,139.994,0.804,0.668,0.436,0.229,0.116,0.0397,0.0165,193769.0,LE SSERAFIM
2ebR6glZRqhlpWXpSeMmEB,EASY (Sped Up ver.),LE SSERAFIM,2024,49,102.521,0.859,0.718,0.585,0.216,0.129,0.0451,1.35e-05,132439.0,LE SSERAFIM
5KxZfCXXmVvKhPo8hQz2pS,Lavender Haze - Felix Jaehn Remix,"Taylor Swift, Felix Jaehn",2023,49,119.995,0.777,0.717,0.634,0.0334,0.336,0.195,0.00488,171562.0,Taylor Swift
5afpl2cZ88bvEfeBmpwX6m,紫陽花のような恋 (Hydrangea Love),TOMORROW X TOGETHER,2023,49,169.692,0.475,0.653,0.388,0.00686,0.0881,0.0405,0.0,232737.0,TOMORROW X TOGETHER
0MvgLL3Rkj9JjEvpUqAy0m,ANTIFRAGILE - Japanese ver.,LE SSERAFIM,2023,49,104.984,0.863,0.799,0.823,0.0677,0.155,0.0662,0.0,185293.0,LE SSERAFIM
4MhgDz4lSj2HtlUcpe3yrd,Attention (250 Remix) (Instrumental),NewJeans,2023,49,104.97,0.747,0.795,0.7,0.00437,0.245,0.102,0.435,181400.0,NewJeans
5dvjl2nhzcLM6NXzkpKDiL,Vigilante Shit,Taylor Swift,2022,49,79.97,0.875,0.286,0.155,0.163,0.127,0.361,4.23e-05,164801.0,Taylor Swift
22t8PQeP5klRoguomM4wZp,Anti-Hero - Jayda G Remix,"Taylor Swift, Jayda G",2022,49,120.004,0.792,0.779,0.76,0.065,0.0939,0.0604,4.54e-05,215697.0,Taylor Swift
6Uj2XaahtYXK2WeD7GGwBY,Gasoline,The Weeknd,2022,49,123.006,0.728,0.741,0.31,0.000582,0.33,0.0473,0.00206,212166.0,The Weeknd
0xa4hvXeYHRRNhA7wBfUar,Sacrifice,The Weeknd,2022,49,122.0,0.735,0.795,0.905,0.0296,0.0678,0.113,3.18e-05,188918.0,The Weeknd
3kOtREqmcGaEA2KhqffFnw,How Do I Make You Love Me?,The Weeknd,2022,49,121.006,0.805,0.498,0.636,0.0203,0.085,0.0737,2.37e-05,214215.0,The Weeknd
0ubOHILtEFcusJK7xzxuKm,Best Friends - Remix,"The Weeknd, Summer Walker",2022,49,180.22,0.608,0.649,0.612,0.24,0.311,0.113,0.0,175072.0,The Weeknd
0WE0h1qUWJBt97DtvuMWRN,Ronan (Taylor's Version),Taylor Swift,2021,49,116.04,0.623,0.279,0.38,0.661,0.193,0.031,0.0,264253.0,Taylor Swift
23Gv9vq4FurPK6np6xX0Bi,I Feel It Coming,"The Weeknd, Daft Punk",2021,49,92.973,0.773,0.815,0.559,0.415,0.087,0.128,0.0,269177.0,The Weeknd
67HlBRWRSjAHY2ujn6eOan,Often,The Weeknd,2021,49,133.981,0.57,0.624,0.0778,0.241,0.125,0.0462,0.0,249109.0,The Weeknd
2L1l2GV8K16gAqIPKjPhSz,What if I had been that PUMA,TOMORROW X TOGETHER,2021,49,96.003,0.86,0.677,0.586,0.0279,0.319,0.0823,0.0,213651.0,TOMORROW X TOGETHER
4HEo19dGKUa2L6uE8Uvqg5,永遠に光れ (Everlasting Shine),TOMORROW X TOGETHER,2021,49,127.013,0.523,0.894,0.378,0.101,0.19,0.0615,0.0,193573.0,TOMORROW X TOGETHER
2jENXjiYuPriGaFNLSmgO5,EYES (from “Armored Saurus”),TOMORROW X TOGETHER,2021,49,114.931,0.628,0.938,0.529,0.01,0.0978,0.0987,0.0,214198.0,TOMORROW X TOGETHER
2BGVCCEnQrqH2iz7gIIGFi,Force,TOMORROW X TOGETHER,2021,49,131.989,0.734,0.872,0.658,0.000935,0.324,0.0908,0.0,239760.0,TOMORROW X TOGETHER
5E75Cr0oqxGoX0YYwdC3nZ,"Peaches (Remix) feat. Ludacris, Usher & Snoop Dogg","Justin Bieber, USHER, Snoop Dogg, Ludacris",2021,49,89.906,0.64,0.69,0.59,0.399,0.463,0.235,0.0,229473.0,Justin Bieber
3kZLeZr4StCy1tlOBRJrUH,Lifetime,Justin Bieber,2021,49,90.025,0.669,0.276,0.341,0.769,0.115,0.0282,0.0,207020.0,Justin Bieber
5XkJj6sV2XLMaURdmdXgNx,willow - moonlit witch version,Taylor Swift,2020,49,81.551,0.36,0.643,0.535,0.411,0.136,0.221,0.000241,208867.0,Taylor Swift
2jhfs6moEAK13eLM6xim4l,betty,Taylor Swift,2020,49,95.946,0.595,0.376,0.476,0.589,0.0989,0.0256,0.0,294520.0,Taylor Swift
0zEprKYeuGOIZoHyu6O1E2,the lakes - bonus track,Taylor Swift,2020,49,179.947,0.313,0.258,0.268,0.842,0.0948,0.0383,1.3e-06,211813.0,Taylor Swift
1oCyEPXnvytOWS5S9mBE8N,Alone Again,The Weeknd,2020,49,90.673,0.255,0.653,0.058,0.0337,0.168,0.0551,0.107,250057.0,The Weeknd
2pGp7wk76ZfbxYG5MRwfcs,Save Your Tears,The Weeknd,2020,49,118.059,0.684,0.817,0.623,0.0222,0.439,0.0308,2.19e-05,215627.0,The Weeknd
1SySkCqhEG6Z68o2n07Bsr,In Your Eyes (feat. Kenny G) - Remix,"The Weeknd, Kenny G",2020,49,99.969,0.606,0.786,0.525,0.00229,0.0725,0.0366,9.46e-05,256551.0,The Weeknd
7gCFW1KSX4gDgAhro23URU,In Your Eyes,The Weeknd,2020,49,100.021,0.667,0.72,0.705,0.00255,0.0753,0.0331,7.89e-05,237522.0,The Weeknd
2PipF4mcI9d6cqq5AAp7GU,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"The Weeknd, Ariana Grande",2020,49,118.091,0.65,0.825,0.593,0.0215,0.0936,0.0325,2.44e-05,191014.0,The Weeknd
6VLkgf5YmLixsabdqiCVGU,At Least For Now,Justin Bieber,2020,49,110.754,0.494,0.304,0.291,0.683,0.187,0.0328,0.0,149653.0,Justin Bieber
6gcQJ6W4H89xkQFm63gcsB,Holy - Acoustic,"Justin Bieber, Chance the Rapper",2020,49,79.927,0.532,0.566,0.576,0.706,0.161,0.0467,0.0,205816.0,Justin Bieber
1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),"Ed Sheeran, Young Thug, J Hus",2019,49,91.667,0.665,0.68,0.69,0.112,0.096,0.291,0.0,150787.0,Ed Sheeran
1pJQAHpD51J7GYaFrrFO9S,Don't Say,"The Chainsmokers, Emily Warren",2017,49,99.806,0.567,0.464,0.309,0.0199,0.269,0.0302,9.31e-06,228480.0,The Chainsmokers
7F1LWA9sIlTorHUo4amGqk,Reminder - Remix,"The Weeknd, A$AP Rocky, Young Thug",2017,49,160.035,0.751,0.654,0.527,0.153,0.104,0.206,0.0,221968.0,The Weeknd
0w75KG0DuLDi6tdHmEMovD,Don't Let Me Down,"The Chainsmokers, Daya",2016,49,159.763,0.534,0.868,0.406,0.187,0.148,0.205,0.0032,208667.0,The Chainsmokers
4v1CvZazmdpxQLEt3sCeKH,New York City,The Chainsmokers,2015,49,126.062,0.564,0.639,0.0624,0.0127,0.133,0.038,0.0,230667.0,The Chainsmokers
0vLxMyI85TR1aPDyz647rF,Bitch Better Have My Money,Rihanna,2015,49,102.986,0.782,0.712,0.366,0.0447,0.257,0.0603,2.98e-06,219306.0,Rihanna
0bHA8LApeZHv7ZlhVUWg8X,American Oxygen,Rihanna,2015,49,78.205,0.391,0.745,0.483,0.0497,0.329,0.0884,0.0,320161.0,Rihanna
4kP50JQmyFrl9pLSmnFPZr,All In It,Justin Bieber,2015,49,97.166,0.498,0.701,0.507,0.502,0.238,0.0721,3.59e-05,231413.0,Justin Bieber
6LRLy3SmtsPJaopCiavbme,Popular (Instrumental) (with Playboi Carti & Madonna),"The Weeknd, Madonna, Playboi Carti",2024,48,99.003,0.782,0.608,0.584,0.00561,0.093,0.0932,0.904,215467.0,The Weeknd
5ck9P3yEwc8w2Z1oE0CRlz,Popular (A Cappella) (with Playboi Carti & Madonna),"The Weeknd, Madonna, Playboi Carti",2024,48,99.014,0.622,0.318,0.403,0.681,0.0661,0.915,0.0,215467.0,The Weeknd
1DYtDpkadSjqvjjtIP88SI,Puntería - Vinyl Version,"Shakira, Cardi B",2024,48,120.044,0.797,0.691,0.736,0.00289,0.258,0.031,0.00112,189067.0,Shakira
5NlYplrGsjUDFZ6x3HeVyT,Lavender Haze,Taylor Swift,2023,48,97.045,0.736,0.455,0.087,0.235,0.189,0.0791,0.000623,202396.0,Taylor Swift
